DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,decision,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y18-34,TOTAL_POS,FR,2016,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y18-34,TOTAL_POS,FR,2017,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y18-34,TOTAL_POS,FR,2018,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y18-34,TOTAL_POS,FR,2019,30,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,REJECTED,FR,2015,30,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,REJECTED,FR,2016,40,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,REJECTED,FR,2017,75,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,REJECTED,FR,2018,105,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,REJECTED,FR,2019,120,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,TOTAL_POS,FR,2016,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,TOTAL_POS,FR,2017,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,TOTAL_POS,FR,2018,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y35-64,TOTAL_POS,FR,2019,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,REJECTED,FR,2015,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,REJECTED,FR,2016,30,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,REJECTED,FR,2017,55,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,REJECTED,FR,2018,90,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,REJECTED,FR,2019,60,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,TOTAL_POS,FR,2015,65,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,TOTAL_POS,FR,2016,55,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,TOTAL_POS,FR,2017,80,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,TOTAL_POS,FR,2018,90,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SN,F,Y_LT18,TOTAL_POS,FR,2019,60,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,REJECTED,FR,2015,95,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,REJECTED,FR,2016,125,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,REJECTED,FR,2017,170,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,REJECTED,FR,2018,300,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,REJECTED,FR,2019,345,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,TOTAL_POS,FR,2015,70,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,TOTAL_POS,FR,2016,125,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,TOTAL_POS,FR,2017,175,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,TOTAL_POS,FR,2018,245,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,TOTAL,TOTAL_POS,FR,2019,220,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,REJECTED,FR,2015,65,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,REJECTED,FR,2016,90,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,REJECTED,FR,2017,110,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,REJECTED,FR,2018,185,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,REJECTED,FR,2019,220,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,TOTAL_POS,FR,2015,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,TOTAL_POS,FR,2016,50,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,TOTAL_POS,FR,2017,75,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,TOTAL_POS,FR,2018,105,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y18-34,TOTAL_POS,FR,2019,80,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,REJECTED,FR,2015,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,REJECTED,FR,2016,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,REJECTED,FR,2017,45,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,REJECTED,FR,2018,65,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,REJECTED,FR,2019,70,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,TOTAL_POS,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,TOTAL_POS,FR,2016,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,TOTAL_POS,FR,2017,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,TOTAL_POS,FR,2018,50,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y35-64,TOTAL_POS,FR,2019,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,REJECTED,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,REJECTED,FR,2016,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,REJECTED,FR,2017,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,REJECTED,FR,2018,50,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,REJECTED,FR,2019,55,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,TOTAL_POS,FR,2015,45,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,TOTAL_POS,FR,2016,55,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,TOTAL_POS,FR,2017,60,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,TOTAL_POS,FR,2018,85,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SO,F,Y_LT18,TOTAL_POS,FR,2019,105,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,REJECTED,FR,2015,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,REJECTED,FR,2017,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,TOTAL,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,REJECTED,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y18-34,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,REJECTED,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y35-64,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SR,F,Y_LT18,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,REJECTED,FR,2019,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,TOTAL_POS,FR,2016,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,TOTAL,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,REJECTED,FR,2019,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y18-34,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y35-64,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,TOTAL_POS,FR,2016,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,F,Y_LT18,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,TOTAL,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,Y18-34,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,Y18-34,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,Y18-34,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,Y18-34,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,F,Y18-34,REJECTED,FR,2019,0,
